,,,0.005986000000,  -0.16000,
,,,0.005988000000,  -0.16000,
,,,0.005990000000,  -0.08000,
,,,0.005992000000,  -0.08000,
,,,0.005994000000,  -0.16000,
,,,0.005996000000,  -0.16000,
,,,0.005998000000,  -0.08000,
,,,0.006000000000,  -0.16000,
,,,0.006002000000,  -0.16000,
,,,0.006004000000,  -0.16000,
,,,0.006006000000,  -0.16000,
,,,0.006008000000,  -0.08000,
,,,0.006010000000,  -0.16000,
,,,0.006012000000,  -0.16000,
,,,0.006014000000,  -0.16000,
,,,0.006016000000,  -0.16000,
,,,0.006018000000,  -0.16000,
,,,0.006020000000,  -0.16000,
,,,0.006022000000,  -0.16000,
,,,0.006024000000,  -0.16000,
,,,0.006026000000,  -0.16000,
,,,0.006028000000,  -0.16000,
,,,0.006030000000,  -0.08000,
,,,0.006032000000,  -0.08000,
,,,0.006034000000,  -0.16000,
,,,0.006036000000,  -0.16000,
,,,0.006038000000,  -0.16000,
,,,0.006040000000,  -0.08000,
,,,0.006042000000,  -0.16000,
,,,0.006044000000,  -0.16000,
,,,0.006046000000,  -0.16000,
,,,0.006048000000,  -0.08000,
,,,0.006050000000,  -0.16000,
,,,0.006052000000,  -0.16000,
,,,0.006054000000,  -0.16000,
,,,0.006056000000,  -0.16000,
,,,0.006058000000,  -0.16000,
,,,0.006060000000,  -0.08000,
,,,0.006062000000,  -0.16000,
,,,0.006064000000,  -0.16000,
,,,0.006066000000,  -0.16000,
,,,0.006068000000,  -0.16000,
,,,0.006070000000,  -0.16000,
,,,0.006072000000,  -0.16000,
,,,0.006074000000,  -0.16000,
,,,0.006076000000,  -0.08000,
,,,0.006078000000,  -0.16000,
,,,0.006080000000,  -0.16000,
,,,0.006082000000,  -0.08000,
,,,0.006084000000,  -0.16000,
,,,0.006086000000,  -0.16000,
,,,0.006088000000,  -0.16000,
,,,0.006090000000,  -0.16000,
,,,0.006092000000,  -0.16000,
,,,0.006094000000,  -0.16000,
,,,0.006096000000,  -0.16000,
,,,0.006098000000,  -0.16000,
,,,0.006100000000,  -0.08000,
,,,0.006102000000,  -0.16000,
,,,0.006104000000,  -0.16000,
,,,0.006106000000,  -0.16000,
,,,0.006108000000,  -0.16000,
,,,0.006110000000,  -0.16000,
,,,0.006112000000,  -0.08000,
,,,0.006114000000,  -0.08000,
,,,0.006116000000,  -0.16000,
,,,0.006118000000,  -0.16000,
,,,0.006120000000,  -0.16000,
,,,0.006122000000,  -0.16000,
,,,0.006124000000,  -0.16000,
,,,0.006126000000,  -0.08000,
,,,0.006128000000,  -0.16000,
,,,0.006130000000,  -0.16000,
,,,0.006132000000,  -0.08000,
,,,0.006134000000,  -0.08000,
,,,0.006136000000,  -0.16000,
,,,0.006138000000,  -0.16000,
,,,0.006140000000,  -0.16000,
,,,0.006142000000,  -0.16000,
,,,0.006144000000,  -0.16000,
,,,0.006146000000,  -0.16000,
,,,0.006148000000,  -0.08000,
,,,0.006150000000,  -0.08000,
,,,0.006152000000,  -0.08000,
,,,0.006154000000,  -0.16000,
,,,0.006156000000,  -0.16000,
,,,0.006158000000,  -0.08000,
,,,0.006160000000,  -0.16000,
,,,0.006162000000,  -0.16000,
,,,0.006164000000,  -0.16000,
,,,0.006166000000,  -0.16000,
,,,0.006168000000,  -0.08000,
,,,0.006170000000,  -0.08000,
,,,0.006172000000,  -0.08000,
,,,0.006174000000,  -0.16000,
,,,0.006176000000,  -0.16000,
,,,0.006178000000,  -0.08000,
,,,0.006180000000,  -0.16000,
,,,0.006182000000,  -0.16000,
,,,0.006184000000,  -0.08000,
,,,0.006186000000,  -0.16000,
,,,0.006188000000,  -0.16000,
,,,0.006190000000,  -0.16000,
,,,0.006192000000,  -0.16000,
,,,0.006194000000,  -0.08000,
,,,0.006196000000,  -0.08000,
,,,0.006198000000,  -0.16000,
,,,0.006200000000,  -0.16000,
,,,0.006202000000,  -0.16000,
,,,0.006204000000,  -0.16000,
,,,0.006206000000,  -0.16000,
,,,0.006208000000,  -0.08000,
,,,0.006210000000,  -0.08000,
,,,0.006212000000,  -0.16000,
,,,0.006214000000,  -0.16000,
,,,0.006216000000,  -0.16000,
,,,0.006218000000,  -0.08000,
,,,0.006220000000,  -0.16000,
,,,0.006222000000,  -0.16000,
,,,0.006224000000,  -0.16000,
,,,0.006226000000,  -0.08000,
,,,0.006228000000,  -0.16000,
,,,0.006230000000,  -0.16000,
,,,0.006232000000,  -0.16000,
,,,0.006234000000,  -0.16000,
,,,0.006236000000,  -0.16000,
,,,0.006238000000,  -0.16000,
,,,0.006240000000,  -0.16000,
,,,0.006242000000,  -0.08000,
,,,0.006244000000,  -0.08000,
,,,0.006246000000,  -0.08000,
,,,0.006248000000,  -0.16000,
,,,0.006250000000,  -0.16000,
,,,0.006252000000,  -0.16000,
,,,0.006254000000,  -0.16000,
,,,0.006256000000,  -0.16000,
,,,0.006258000000,  -0.16000,
,,,0.006260000000,  -0.16000,
,,,0.006262000000,  -0.08000,
,,,0.006264000000,  -0.16000,
,,,0.006266000000,  -0.08000,
,,,0.006268000000,  -0.08000,
,,,0.006270000000,  -0.08000,
,,,0.006272000000,  -0.16000,
,,,0.006274000000,  -0.08000,
,,,0.006276000000,  -0.16000,
,,,0.006278000000,  -0.16000,
,,,0.006280000000,  -0.16000,
,,,0.006282000000,  -0.16000,
,,,0.006284000000,  -0.16000,
,,,0.006286000000,  -0.16000,
,,,0.006288000000,  -0.16000,
,,,0.006290000000,  -0.16000,
,,,0.006292000000,  -0.16000,
,,,0.006294000000,  -0.16000,
,,,0.006296000000,  -0.16000,
,,,0.006298000000,  -0.08000,
,,,0.006300000000,  -0.08000,
,,,0.006302000000,  -0.16000,
,,,0.006304000000,  -0.08000,
,,,0.006306000000,  -0.16000,
,,,0.006308000000,  -0.16000,
,,,0.006310000000,  -0.08000,
,,,0.006312000000,  -0.16000,
,,,0.006314000000,  -0.08000,
,,,0.006316000000,  -0.08000,
,,,0.006318000000,  -0.16000,
,,,0.006320000000,  -0.16000,
,,,0.006322000000,  -0.16000,
,,,0.006324000000,  -0.16000,
,,,0.006326000000,  -0.16000,
,,,0.006328000000,  -0.08000,
,,,0.006330000000,  -0.16000,
,,,0.006332000000,  -0.16000,
,,,0.006334000000,  -0.16000,
,,,0.006336000000,  -0.08000,
,,,0.006338000000,  -0.16000,
,,,0.006340000000,  -0.16000,
,,,0.006342000000,  -0.08000,
,,,0.006344000000,  -0.16000,
,,,0.006346000000,  -0.16000,
,,,0.006348000000,  -0.16000,
,,,0.006350000000,  -0.08000,
,,,0.006352000000,  -0.08000,
,,,0.006354000000,  -0.16000,
,,,0.006356000000,  -0.16000,
,,,0.006358000000,  -0.16000,
,,,0.006360000000,  -0.16000,
,,,0.006362000000,  -0.08000,
,,,0.006364000000,  -0.08000,
,,,0.006366000000,  -0.16000,
,,,0.006368000000,  -0.08000,
,,,0.006370000000,  -0.16000,
,,,0.006372000000,  -0.16000,
,,,0.006374000000,  -0.08000,
,,,0.006376000000,  -0.16000,
,,,0.006378000000,  -0.16000,
,,,0.006380000000,  -0.16000,
,,,0.006382000000,  -0.08000,
,,,0.006384000000,  -0.08000,
,,,0.006386000000,  -0.16000,
,,,0.006388000000,  -0.16000,
,,,0.006390000000,  -0.08000,
